f1,f2,f3,f4,a1,a2,a3,a4,Kaibel Column (Configuration 21),Agrawal Column (Configuration 130),Configuration 63 (ABC Absent),Configuration 105 (BCD Absent),Sargent Column (Configuration 152)
15,40,20,25,3.025,2.75,2.5,1,1180.9666662171107,716.0039049472689,716.0039049462699,733.951183237304,716.0039049576967
15,40,25,20,3.025,2.75,2.5,1,1224.9687234116352,762.7027352454234,762.7027352379362,762.7027352459214,762.7027352496104
15,40,30,15,3.025,2.75,2.5,1,1269.065913314047,809.2868736822262,809.286873674851,809.2868736748467,809.2868736867817
15,40,35,10,3.025,2.75,2.5,1,1313.273057914031,855.7954400837348,855.7954400763145,855.7954400763133,855.7954400793151
15,40,40,5,3.025,2.75,2.5,1,1357.597439254043,902.2560492639125,902.2560492563883,902.2560492563869,902.2560492688589
15,45,5,35,3.025,2.75,2.5,1,1154.4804644355213,655.8741865225809,648.8328048076302,724.8636741473666,648.8328048166222
15,45,10,30,3.025,2.75,2.5,1,1198.794606544283,681.1476062710035,676.9718290539424,746.7232760022536,676.9718290650363
15,45,15,25,3.025,2.75,2.5,1,1243.0468658897555,724.1723091848143,724.1723091838138,768.7695892782473,724.17230919513
15,45,20,20,3.025,2.75,2.5,1,1287.3015141798694,771.1428223762753,771.142822368349,790.9867848095112,771.1428223798935
15,45,25,15,3.025,2.75,2.5,1,1331.5985981467907,817.952027584426,817.952027583427,817.9520275833863,817.9520275952136
15,45,30,10,3.025,2.75,2.5,1,1375.9629618547597,864.6481220738632,864.6481220662706,864.6481220662632,864.6481220783119
15,45,35,5,3.025,2.75,2.5,1,1420.409634148065,911.2655922620661,911.26559225441,911.2655922544053,911.265592257409
15,50,5,30,3.025,2.75,2.5,1,1259.742376843544,704.547423921651,697.4330949885085,781.101152785384,697.4330949974981
15,50,10,25,3.025,2.75,2.5,1,1304.33791191028,731.9274363765416,731.9274363756036,803.1528563563509,731.9274363867634
15,50,15,20,3.025,2.75,2.5,1,1348.8696981464973,779.1829749167327,779.1829749157323,825.3659130467158,779.182974927175
15,50,20,15,3.025,2.75,2.5,1,1393.3911961130173,826.2301807494345,826.230180748435,847.7274997627848,826.2301807601006
15,50,25,10,3.025,2.75,2.5,1,1437.9372121505803,873.1264742705409,873.1264742695415,873.1264742776792,873.1264742814461
15,50,30,5,3.025,2.75,2.5,1,1482.530407455775,919.9132568174559,919.9132568164556,919.9132568164456,919.913256819456
15,55,5,25,3.025,2.75,2.5,1,1364.9577866088573,753.0598982063851,745.885149757538,837.1671018753107,745.8851497664414
15,55,10,20,3.025,2.75,2.5,1,1409.7853857985986,786.8812522588653,786.8812522579422,859.3854991889207,786.881252269214
15,55,15,15,3.025,2.75,2.5,1,1454.549924563892,834.1765343866484,834.1765343856565,881.7448726587803,834.1764948152726
15,55,20,10,3.025,2.75,2.5,1,1499.296219412536,881.2828362717788,881.2828362707818,904.2346740639052,881.2828362737797
15,55,25,5,3.025,2.75,2.5,1,1544.05452220105,928.2485670825342,928.2485670815357,928.2485670813969,928.2485670845315
15,60,5,20,3.025,2.75,2.5,1,1470.1379971885472,801.4438370827825,794.2839494104652,893.0954428673058,794.2839494135676
15,60,10,15,3.025,2.75,2.5,1,1515.1600225767825,841.8353808019831,841.8353808010719,915.4600307686816,841.8353808039819
15,60,15,10,3.025,2.75,2.5,1,1560.1210420924708,889.1594573934032,889.1594573924402,937.9489445182489,889.1594574040951
15,60,20,5,3.025,2.75,2.5,1,1605.0589193776354,936.311732258057,936.311732257079,960.5533929641291,936.3117322600558
15,65,5,15,3.025,2.75,2.5,1,1575.2909389741344,849.7232834160418,849.2428009401283,948.9115845333887,849.2428009515219
15,65,10,10,3.025,2.75,2.5,1,1620.4780650310483,896.7909359905079,896.7909359895177,971.4055410117386,896.7909360011097
15,65,15,5,3.025,2.75,2.5,1,1665.6069289285492,944.135847510865,944.1358475099614,994.0100240538752,944.1358475216806
15,70,5,10,3.025,2.75,2.5,1,1680.4223360098351,904.2059590641563,904.2059590631121,1004.6349663550975,904.205867807708
15,70,10,5,3.025,2.75,2.5,1,1725.7512987307114,951.7484770851206,951.7484770841826,1027.244295328096,951.7484770871192
15,75,5,5,3.025,2.75,2.5,1,1785.536421011152,959.1728179546532,959.1728179536456,1060.2807326095847,959.1728179652981
20,5,5,70,3.025,2.75,2.5,1,348.28880454789106,291.76541017761036,288.5842855459206,299.36181613774045,288.5842855606827
20,5,10,65,3.025,2.75,2.5,1,373.9608706829173,306.1438820262253,300.1621943375072,312.75911059660274,300.16219435226117
20,5,15,60,3.025,2.75,2.5,1,402.7476058329076,322.1674804928531,313.4369555092576,328.11990566717606,313.4369555240035
20,5,20,55,3.025,2.75,2.5,1,434.6125332015476,339.7867333179093,333.3573719387572,345.26496453720455,333.35737194409717
20,5,25,50,3.025,2.75,2.5,1,469.22146446569207,375.0840141818258,375.08401418026847,375.0840141823848,375.0840141859147
20,5,30,45,3.025,2.75,2.5,1,506.1350136439039,417.6916233820888,417.69162338045146,417.69162337506606,417.6916233864134
20,5,35,40,3.025,2.75,2.5,1,544.917295312928,461.06252625237994,461.0625262506264,461.0625262451719,461.0625262568987
20,5,40,35,3.025,2.75,2.5,1,585.1873130549044,505.06578472450747,505.0657847226453,505.06578471711407,505.0657847291876
20,5,45,30,3.025,2.75,2.5,1,627.0531890003763,549.5822358443636,549.5822358423994,549.5822358368225,549.5822358397877
20,5,50,25,3.025,2.75,2.5,1,679.939437230487,594.5121103804263,594.5121103726806,594.5121103727531,594.5121103854368
20,5,55,20,3.025,2.75,2.5,1,733.1397268005453,639.775072695801,639.7750726936785,639.7750726878895,639.7750726908813
20,5,60,15,3.025,2.75,2.5,1,786.5952314543246,685.307559382118,685.3075593799467,685.3075593740807,685.3075593770345
20,5,65,10,3.025,2.75,2.5,1,840.2593077813772,731.0595773821348,731.0595773872013,731.0595773812146,731.0595773841336
20,5,70,5,3.025,2.75,2.5,1,894.0950338967458,776.9917870785224,776.9917870765097,776.9917870701331,776.9917870731186
20,10,5,65,3.025,2.75,2.5,1,460.93110480412736,350.2292640223546,345.7693824699029,365.53314257809285,345.76938248461937
20,10,10,60,3.025,2.75,2.5,1,492.9756517867655,368.0439357118881,359.7720022877734,381.7361740759385,359.77200230247854
20,10,15,55,3.025,2.75,2.5,1,526.5927214930904,386.5760046021203,374.78669623210914,399.11031993279624,374.78669624680265
20,10,20,50,3.025,2.75,2.5,1,561.8170544643579,405.8606816398434,397.4551400726482,417.5226921163764,397.4551400777255
20,10,25,45,3.025,2.75,2.5,1,598.538017902572,440.41968115503954,440.41968115376204,440.4196811553979,440.4196811591264
20,10,30,40,3.025,2.75,2.5,1,636.5938502200157,483.7846213172792,483.7846213159322,483.784621310243,483.78462132158427
20,10,35,35,3.025,2.75,2.5,1,675.8127895608966,527.5473602023909,527.5473602009768,527.5473601952275,527.5473602068995
20,10,40,30,3.025,2.75,2.5,1,716.032061126298,571.6800893106293,571.6800893091402,571.6800893033214,571.680089315305
20,10,45,25,3.025,2.75,2.5,1,757.1058692724501,616.1456019344766,616.1456019328908,616.1456019269951,616.1456019393556
20,10,50,20,3.025,2.75,2.5,1,798.9076888364604,660.9050842453086,660.9050842436494,660.9050842377056,660.9050842503483
20,10,55,15,3.025,2.75,2.5,1,841.3297099526102,705.921778156263,705.9217781545486,705.9217781485069,705.9217781514463
20,10,60,10,3.025,2.75,2.5,1,884.2810136820623,751.1624997710559,751.1624997630721,751.1624997631419,751.1624997660732
20,10,65,5,3.025,2.75,2.5,1,927.6853264208364,796.5980632397712,796.5980632316224,796.5980632316544,796.5980632452919
20,15,5,60,3.025,2.75,2.5,1,569.8593082738931,404.60410698005427,399.41785353292755,427.61208766497566,399.4178535475973
20,15,10,55,3.025,2.75,2.5,1,605.29637538678,424.3500321345449,414.7022484104932,445.29831603004067,414.70224843087226
20,15,15,50,3.025,2.75,2.5,1,641.6404067084824,444.39300418024857,430.68578973110124,463.79355669456254,430.68578974573825
20,15,20,45,3.025,2.75,2.5,1,678.9636889029189,464.8153938649898,457.062576039898,483.00838175707713,457.06257604471574
20,15,25,40,3.025,2.75,2.5,1,717.2391361694957,500.87267867545825,500.8726786744768,502.8571428774053,500.8726786795821
20,15,30,35,3.025,2.75,2.5,1,756.3989678567386,544.8775966909113,544.8775966898512,544.8775966838355,544.8775966952203
20,15,35,30,3.025,2.75,2.5,1,796.3607934892183,589.1049905845812,589.10499057739,589.1049905860376,589.1049905890865
20,15,40,25,3.025,2.75,2.5,1,837.0401514701298,633.5590288643609,633.5590288570439,633.5590288570451,633.5590288690537
20,15,45,20,3.025,2.75,2.5,1,878.3565698334106,678.2317567685631,678.2317567673261,678.2317567611165,678.2317567734302
20,15,50,15,3.025,2.75,2.5,1,920.2362838312974,723.1093343224899,723.1093343149045,723.1093343149053,723.1093343179045
20,15,55,10,3.025,2.75,2.5,1,962.6131768451822,768.1755059006178,768.1755058928583,768.1755058929144,768.1755058958564
20,15,60,5,3.025,2.75,2.5,1,1005.428785206175,813.4135183701491,813.4135183622313,813.4135183622825,813.4135183755582
20,20,5,55,3.025,2.75,2.5,1,677.2589657251496,456.9514772755434,451.2941358042983,487.64035715812156,451.2941358250091
20,20,10,50,3.025,2.75,2.5,1,714.8436068437974,477.99995285103194,467.41613395008517,506.29581215458325,467.41613397091135
20,20,15,45,3.025,2.75,2.5,1,752.9949627393179,499.1196720696412,484.0595177146712,525.5545847893616,484.0595177292429
20,20,20,40,3.025,2.75,2.5,1,791.7910624343037,520.4103924088797,514.839877134427,545.353960080566,514.8398771453491
20,20,25,35,3.025,2.75,2.5,1,831.2386715236361,559.2536973333216,559.2536973262992,565.6354266362596,559.2536973374787
20,20,30,30,3.025,2.75,2.5,1,871.3115159375993,603.7555171312333,603.7555171304858,603.7555171241111,603.7555171355745
20,20,35,25,3.025,2.75,2.5,1,911.9684275447544,648.3817113865379,648.3817113793078,648.3817113879059,648.3817113910644
20,20,40,20,3.025,2.75,2.5,1,953.1626048530632,693.148632917032,693.148632909683,693.1486329096846,693.1486329126832
20,20,45,15,3.025,2.75,2.5,1,994.8464852853119,738.0610434884823,738.0610434875823,738.061043481016,738.0610434933744
20,20,50,10,3.025,2.75,2.5,1,1036.974289294033,783.1170252801329,783.1170252725407,783.1170252725426,783.1170252852004
20,20,55,5,3.025,2.75,2.5,1,1079.5032754355518,828.3109167232641,828.3109167155435,828.3109167155495,828.3109167185428
20,25,5,50,3.025,2.75,2.5,1,783.877067311195,508.1002243561459,502.11269003632026,546.444684104426,502.1126900579176
20,25,10,45,3.025,2.75,2.5,1,822.9488337556897,530.105882682375,518.8402723184447,565.800886552192,518.8402723397614
20,25,15,40,3.025,2.75,2.5,1,862.3950196040181,552.0509845215029,535.9757106006126,585.629036564147,535.975710622091
20,25,20,35,3.025,2.75,2.5,1,902.2878228513994,574.0385354713854,571.6766816940444,605.8833049786867,571.6766817050986
20,25,25,30,3.025,2.75,2.5,1,942.6474757241662,616.5384435334031,616.5384435262064,626.5213628754335,616.5384435375132
20,25,30,25,3.025,2.75,2.5,1,983.4677398284338,661.4280227286679,661.4280227282727,661.4280227214963,661.4280227330555
20,25,35,20,3.025,2.75,2.5,1,1024.728844470942,706.382841504361,706.3828414970861,706.3828414970859,706.3828415089214
20,25,40,15,3.025,2.75,2.5,1,1066.4044785366596,751.423725970174,751.4237259627901,751.4237259627891,751.4237259657891
20,25,45,10,3.025,2.75,2.5,1,1108.4657057455033,796.5612342113535,796.56123421087,796.5612342038557,796.5612342162723
20,25,50,5,3.025,2.75,2.5,1,1150.883185410219,841.7995099804526,841.7995099728379,841.7995099728356,841.7995099855506
20,30,5,45,3.025,2.75,2.5,1,890.0415768842921,558.4671006914601,552.2356221150271,604.4440770311912,552.2356221376016
20,30,10,40,3.025,2.75,2.5,1,930.204470357908,581.2132453454803,569.4280292624139,624.3381481602975,569.4280292842603
20,30,15,35,3.025,2.75,2.5,1,970.6252701102493,603.818295071039,586.9502147254067,644.6138199092604,586.9502147474143
20,30,20,30,3.025,2.75,2.5,1,1011.3671852787363,627.9672146719921,627.9672146643411,665.236457841385,627.9672146755096
20,30,25,25,3.025,2.75,2.5,1,1052.4549823981458,673.171415854992,673.1714158476066,686.1741820228164,673.1714158590272
20,30,30,20,3.025,2.75,2.5,1,1093.8923569787391,718.3681811878082,718.3681811805707,718.3681811805683,718.368181192255
20,30,35,15,3.025,2.75,2.5,1,1135.6712894725395,763.5930221411486,763.5930221338258,763.5930221338257,763.5930221457558
20,30,40,10,3.025,2.75,2.5,1,1177.7773628788739,808.8678202777238,808.8678202776701,808.8678202702956,808.8678202825051
20,30,45,5,3.025,2.75,2.5,1,1220.1928919841262,854.2056204107314,854.2056204031959,854.2056204031957,854.2056204156881
20,35,5,40,3.025,2.75,2.5,1,995.9194887591063,608.2900400239838,601.8712555646284,661.8795957831408,601.8712555736286
20,35,10,35,3.025,2.75,2.5,1,1036.916734255796,631.6294146934312,619.4349162346716,682.203260227191,619.4349162570933
20,35,15,30,3.025,2.75,2.5,1,1078.0974959347113,654.7772877797804,638.364102745685,702.8431134955903,638.3641027486868
20,35,20,25,3.025,2.75,2.5,1,1119.5159346740425,683.9143382731095,683.9143382721097,723.7722624734863,683.9143382834029
20,35,25,20,3.025,2.75,2.5,1,1161.1973521314837,729.3866672465336,729.3866672389463,744.9659607883646,729.3866672504821
20,35,30,15,3.025,2.75,2.5,1,1203.150274555782,774.830609716895,774.8306097094702,774.830609709465,774.8306097124702
20,35,35,10,3.025,2.75,2.5,1,1245.3733049618445,820.2787032041753,820.2787031968021,820.2787032055958,820.2787032088622
20,35,40,5,3.025,2.75,2.5,1,1287.85919204927,865.7523070200689,865.7523070125965,865.752307012596,865.7523070248938
20,40,5,35,3.025,2.75,2.5,1,1101.604833082861,657.7167596562919,651.1498316011964,718.9019480083364,651.1498316101956
20,40,10,30,3.025,2.75,2.5,1,1143.2603739839642,681.5437530246223,669.0185738456372,739.578635465847,669.0185738686704
20,40,15,25,3.025,2.75,2.5,1,1185.0499361223767,705.1474832618369,693.8629449595679,760.5223192959139,693.8629449707471
20,40,20,20,3.025,2.75,2.5,1,1227.0195897361498,739.6330077019902,739.6330076938251,781.7116498361364,739.6330077052429
20,40,25,15,3.025,2.75,2.5,1,1269.1934214704672,785.3194682150036,785.31946820719,803.1269587513018,785.3194682188459
20,40,30,10,3.025,2.75,2.5,1,1311.5821076998386,830.9651762069462,830.9651762059478,830.9651762059283,830.9651762178507
20,40,35,5,3.025,2.75,2.5,1,1354.18799710853,876.5994489914168,876.5994489837242,876.5994489926302,876.5994489958872
20,45,5,30,3.025,2.75,2.5,1,1207.1545976610785,706.8446503180127,700.1577569831397,775.6111188083138,700.157756992139
20,45,10,25,3.025,2.75,2.5,1,1249.3424972576786,731.0804833492476,718.2826463674213,796.5842050953339,718.2826463764184
20,45,15,20,3.025,2.75,2.5,1,1291.6303660342785,755.073265874446,749.2477655272995,817.7861914601197,749.2477655386137
20,45,20,15,3.025,2.75,2.5,1,1334.0573667494627,795.1930021754175,795.193002174416,839.1998143731611,795.1930021774162
20,45,25,10,3.025,2.75,2.5,1,1376.6456790279897,841.0533478743265,841.0533478662317,860.8091393348822,841.0533478780053
20,45,30,5,3.025,2.75,2.5,1,1419.4066958099438,886.8658859739892,886.865885972991,886.8658859729483,886.8658859850103
20,50,5,25,3.025,2.75,2.5,1,1312.6053259106664,755.7409149123303,748.9549867297648,832.0764846573923,748.9549867387574
20,50,10,20,3.025,2.75,2.5,1,1355.232430022217,780.3250248025627,767.2985905609445,853.3026548052055,767.298590569913
20,50,15,15,3.025,2.75,2.5,1,1397.9354161155313,804.654201861206,804.5516885433765,874.7275228431423,804.5516885548222
20,50,20,10,3.025,2.75,2.5,1,1440.747662314532,850.6389499323269,850.6389499313254,896.3369108846518,850.6389499429926
20,50,25,5,3.025,2.75,2.5,1,1483.6892516398182,896.6425351691375,896.6425351681369,918.1177027447803,896.6425351800352
20,55,5,20,3.025,2.75,2.5,1,1417.981525040792,804.4536198007971,797.5846143989187,888.3479109603152,797.5846144078295
20,55,10,15,3.025,2.75,2.5,1,1460.9770236682798,829.3383161502618,816.1175280993234,909.793139671115,816.117528108273
20,55,15,10,3.025,2.75,2.5,1,1504.0309621025112,859.7964743325745,859.7964743315779,931.4126587816377,859.7964743431455
20,55,20,5,3.025,2.75,2.5,1,1547.1719085776983,906.0005997124202,906.0005997114769,953.194668806559,906.00059971442
20,60,5,15,3.025,2.75,2.5,1,1523.3002411453663,853.0181589661158,846.0785109232874,944.4622769386905,846.0785109322251
20,60,10,10,3.025,2.75,2.5,1,1566.6090742924353,878.1651419636079,868.5850801612468,966.099257970752,868.5850801641817
20,60,15,5,3.025,2.75,2.5,1,1609.9634616431501,914.9969365246242,914.9969365236861,987.8904861737451,914.9969365266245
20,65,5,10,3.025,2.75,2.5,1,1628.5736957161037,901.4612314922083,894.4608113898169,1000.4475103358693,894.4608113987939
20,65,10,5,3.025,2.75,2.5,1,1672.1522208425909,926.8392325720282,923.6776959666098,1022.2539394276491,923.6776959782022
20,70,5,5,3.025,2.75,2.5,1,1733.8108784885621,949.8033921367371,942.7501612747725,1056.3251866313606,942.7501612837041
25,5,5,65,3.025,2.75,2.5,1,398.81142587095724,342.39557260532195,339.750610019205,349.9257058852482,339.75061003395336
25,5,10,60,3.025,2.75,2.5,1,419.9424486661777,354.3332332976288,349.29338504506165,360.96805984451765,349.29338505980735
25,5,15,55,3.025,2.75,2.5,1,443.97656182996184,367.779944352644,360.36569089668683,373.7802994723773,360.36569091142576
25,5,20,50,3.025,2.75,2.5,1,471.08479695891276,382.82738907286205,372.9640170287207,388.3583625661575,372.9640170434508
25,5,25,45,3.025,2.75,2.5,1,501.1774963150359,399.42355940911085,390.3845340522754,404.5976285856822,390.3845340576888
25,5,30,40,3.025,2.75,2.5,1,533.9903738347406,430.89959754895773,430.89959754743364,430.89959754197884,430.89957427778467
25,5,35,35,3.025,2.75,2.5,1,569.1682228138407,472.42626045816854,472.4262604565656,472.4262604510512,472.42626046262075
25,5,40,30,3.025,2.75,2.5,1,606.3351387494366,514.8363709205121,514.836370918804,514.8363709132171,514.8363709251836
25,5,45,25,3.025,2.75,2.5,1,645.140113448806,557.9920187235203,557.9920187217014,557.9920187160425,557.9920187283622
25,5,50,20,3.025,2.75,2.5,1,686.7482672527277,601.76496887174,601.7649688698218,601.7649688641164,601.764968876743
25,5,55,15,3.025,2.75,2.5,1,738.9686082094169,646.0444571353062,646.0444571333188,646.0444571275416,646.0444571304554
25,5,60,10,3.025,2.75,2.5,1,791.5879018182582,690.7385597088663,690.7385597068554,690.7385597008572,690.7385597038425
25,5,65,5,3.025,2.75,2.5,1,844.5352102401569,735.7725969549655,735.7725969467763,735.772596946829,735.7725969604858
25,10,5,60,3.025,2.75,2.5,1,511.61500019992354,400.3819292716885,396.48055446795945,415.57035589002135,396.4805544826673
25,10,10,55,3.025,2.75,2.5,1,539.7062061444884,416.18900110137,408.85667280704837,429.89129283267226,408.8566728270557
25,10,15,50,3.025,2.75,2.5,1,569.5625190271908,432.79498933667804,422.252961221518,445.39271226775656,422.2529612362089
25,10,20,45,3.025,2.75,2.5,1,601.2230947304762,450.2515179736985,436.60260248811556,461.99729717196425,436.6026025027972
25,10,25,40,3.025,2.75,2.5,1,634.6111491772647,468.53692846915914,458.13966029320864,479.6083171649401,458.13966029834955
25,10,30,35,3.025,2.75,2.5,1,669.5919300453228,499.8996786278112,499.8996786265776,499.89967862079163,499.8996786320106
25,10,35,30,3.025,2.75,2.5,1,706.0054309364389,542.2011305223182,542.2011305210198,542.2011305151827,542.2011115707048
25,10,40,25,3.025,2.75,2.5,1,743.6864321883589,585.0118085882935,585.011808586935,585.0118085810309,585.0118085929333
25,10,45,20,3.025,2.75,2.5,1,782.4764353130086,628.2867270211457,628.2867270197253,628.2867270137415,628.2867270259626
25,10,50,15,3.025,2.75,2.5,1,822.2300637254737,671.9769767388925,671.9769767313165,671.9769767313192,671.9769767439287
25,10,55,10,3.025,2.75,2.5,1,862.8177919935085,716.0345874561831,716.034587448445,716.0345874485419,716.0345874613904
25,10,60,5,3.025,2.75,2.5,1,904.1263967933482,760.4149897802305,760.4149897723199,760.4149897724105,760.4149897753198
25,15,5,55,3.025,2.75,2.5,1,621.0073976696233,454.8094915649904,450.1475015972459,477.6706804250481,450.14750161191245
25,15,10,50,3.025,2.75,2.5,1,652.9812519570169,472.83967484871107,464.07388320303005,493.78549343297004,464.0738832234065
25,15,15,45,3.025,2.75,2.5,1,686.1129238524736,491.2858747806738,478.73852282912617,510.75457642220306,478.73852284376653
25,15,20,40,3.025,2.75,2.5,1,720.438046681091,510.2161575887768,494.0834005530546,528.5107920812688,494.08340057364865
25,15,25,35,3.025,2.75,2.5,1,755.9202788255802,529.6430298723226,520.1472270084552,546.9834971078537,520.1472270133471
25,15,30,30,3.025,2.75,2.5,1,792.4883054193544,562.7763591535918,562.7763591526608,566.1019679036747,562.7763591578295
25,15,35,25,3.025,2.75,2.5,1,830.0551127216414,605.7381682438042,605.7381682428056,605.738168244984,605.7381682482295
25,15,40,20,3.025,2.75,2.5,1,868.5288760804433,649.0293089048962,649.0293089038468,649.0293088976036,649.0293089095237
25,15,45,15,3.025,2.75,2.5,1,907.8192302475607,692.6347383396151,692.6347383321967,692.6347383321969,692.6347383351972
25,15,50,10,3.025,2.75,2.5,1,947.8407656074288,736.5335409247954,736.5335409172469,736.5335409172475,736.5335409298025
25,15,55,5,3.025,2.75,2.5,1,988.5147967161911,780.702400698596,780.702400690913,780.7024006909185,780.7024007037785
25,20,5,50,3.025,2.75,2.5,1,728.8414685197212,507.34608120892653,502.17048517377077,537.8687042775625,502.1704851885496
25,20,10,45,3.025,2.75,2.5,1,763.3511270303916,526.8844714366838,517.1186982563626,555.1659222717159,517.1186982771375
25,20,15,40,3.025,2.75,2.5,1,798.667893978349,546.6149273470776,532.6321791600787,573.1172358904976,532.632179174669
25,20,20,35,3.025,2.75,2.5,1,834.8288211448314,566.6153027815374,548.6654054134386,591.669969134151,548.6654054344723
25,20,25,30,3.025,2.75,2.5,1,871.821113222207,586.9175282683387,579.666196481375,610.7719113340207,579.6661964925122
25,20,30,25,3.025,2.75,2.5,1,909.6066201709316,622.938756575869,622.9387565687492,630.372648804197,622.9387565801447
25,20,35,20,3.025,2.75,2.5,1,948.1347821358436,666.4275201540896,666.4275201534257,666.4275201468643,666.4275201585504
25,20,40,15,3.025,2.75,2.5,1,987.3499435725189,710.1407004347114,710.1407004273776,710.1407004273796,710.1407004393616
25,20,45,10,3.025,2.75,2.5,1,1027.1956086777502,754.0763304508444,754.076330443397,754.0763304433963,754.0763304463977
25,20,50,5,3.025,2.75,2.5,1,1067.6169093887568,798.2265149372563,798.2265149368308,798.2265149296915,798.2265149422844
25,25,5,45,3.025,2.75,2.5,1,835.8255877517424,558.7187621526044,553.1724771571246,596.8852950244471,553.1724771787979
25,25,10,40,3.025,2.75,2.5,1,872.1352705052728,579.368948240633,568.8610360363546,615.0391988545115,568.8610360575631
25,25,15,35,3.025,2.75,2.5,1,909.0340267973428,600.071790322402,584.9995433290799,633.7137571466284,584.9995433436187
25,25,20,30,3.025,2.75,2.5,1,946.557607281503,620.9078636763394,601.552477181553,652.867866466101,601.5524772030432
25,25,25,25,3.025,2.75,2.5,1,984.7056401449116,641.9191301465955,637.8344922930429,672.4618694129649,637.8344923043163
25,25,30,20,3.025,2.75,2.5,1,1023.4582848868142,681.6027982412662,681.6027982339664,692.4581003583518,681.6027982454976
25,25,35,15,3.025,2.75,2.5,1,1062.7853721064437,725.5154094668422,725.5154094595724,725.5154094595684,725.5154094713452
25,25,40,10,3.025,2.75,2.5,1,1102.651703586342,769.585360952933,769.5853609455538,769.5853609455554,769.5853609576166
25,25,45,5,3.025,2.75,2.5,1,1143.020220242469,813.8169961845377,813.8169961770495,813.8169961770504,813.8169961894064
25,30,5,40,3.025,2.75,2.5,1,942.2934623443546,609.310669919227,603.4842512829191,655.1032050682999,603.4842513058585
25,30,10,35,3.025,2.75,2.5,1,979.9511641005062,630.8231664373664,619.7411301056418,673.9147362854849,619.7411301201365
25,30,15,30,3.025,2.75,2.5,1,1018.0544502420037,652.2978522347779,636.3664271414596,693.1525799908687,636.3664271632895
25,30,20,25,3.025,2.75,2.5,1,1056.636104539178,673.8138936837842,653.3320922916171,712.7842782363343,653.3320923135691
25,30,25,20,3.025,2.75,2.5,1,1095.7020362803175,695.4178388806241,695.1783427223971,732.7789364135575,695.1783427337834
25,30,30,15,3.025,2.75,2.5,1,1135.2428629616159,739.3397133478342,739.3397133403256,753.1074441014383,739.3397133519682
25,30,35,10,3.025,2.75,2.5,1,1175.240535075696,783.5983608166729,783.5983608092744,783.598360809268,783.5983608211828
25,30,40,5,3.025,2.75,2.5,1,1215.6723042216113,827.9690736495112,827.9690736420603,827.9690736420588,827.9690736542123
25,35,5,35,3.025,2.75,2.5,1,1048.4238080087375,659.3477710172923,653.3023102094446,712.7498161120043,653.3023102146121
25,35,10,30,3.025,2.75,2.5,1,1087.1301961538493,681.552765541876,670.0128749723843,732.0863267665088,670.0128749813846
25,35,15,25,3.025,2.75,2.5,1,1126.1834193452403,703.6596072820513,687.0316671811407,751.7795006083409,687.0316672034857
25,35,20,20,3.025,2.75,2.5,1,1165.6127354949444,725.7439509680648,707.5410718400414,771.8033182181309,707.5410718513282
25,35,25,15,3.025,2.75,2.5,1,1205.4270151877604,751.9798899162765,751.9798899152768,792.1331868132949,751.9798899267878
25,35,30,10,3.025,2.75,2.5,1,1245.622963223718,796.459844646516,796.4598446455162,812.7460208079084,796.4598446572771
25,35,35,5,3.025,2.75,2.5,1,1286.1900093102659,841.0051290112988,841.0051290102989,841.0051290102896,841.0051290223162
25,40,5,30,3.025,2.75,2.5,1,1154.3212101736733,708.9738487384261,702.7525231393488,769.9707767881807,702.7525231483493
25,40,10,25,3.025,2.75,2.5,1,1193.867219702356,731.7493830636867,719.835682186345,789.7384322734474,719.835682195344
25,40,15,20,3.025,2.75,2.5,1,1233.6896077645251,754.3858246098754,737.1811351256085,809.8095992299549,737.1811351485079
25,40,20,15,3.025,2.75,2.5,1,1273.8141354252423,776.9543826732013,763.6835354513255,830.1631111359704,763.6835354627234
25,40,25,10,3.025,2.75,2.5,1,1314.2508438183465,808.4053680605739,808.4053680595745,850.7790328037195,808.4053680712093
25,40,30,5,3.025,2.75,2.5,1,1355.0000000034343,853.1481481561483,853.1481481551484,871.6386786494259,853.1481481670307
25,45,5,25,3.025,2.75,2.5,1,1260.0510248183757,758.2855821457945,751.9200323709259,826.8646088159041,751.9200323799255
25,45,10,20,3.025,2.75,2.5,1,1300.2846513492286,781.540550405503,769.3158544072094,846.99406006927,769.3158544162079
25,45,15,15,3.025,2.75,2.5,1,1340.7428673062757,804.628422827226,786.937986468483,867.3853844009194,786.93798647748
25,45,20,10,3.025,2.75,2.5,1,1381.448220799813,827.6156700812721,819.6038545926117,888.0211301490317,819.6038546041456
25,45,25,5,3.025,2.75,2.5,1,1422.4109639109183,864.5594583149356,864.5594583139368,908.8848870171412,864.5594583257018
25,50,5,20,3.025,2.75,2.5,1,1365.6562224512345,807.3507768623211,800.8648733554091,883.5007820384849,800.8648733644095
25,50,10,15,3.025,2.75,2.5,1,1406.463397058552,831.0150298141361,818.5275570642514,903.9390303303928,818.5275570732489
25,50,15,10,3.025,2.75,2.5,1,1447.4561293791967,854.4930472802821,836.3877555640994,924.6058314519104,836.3877555730858
25,50,20,5,3.025,2.75,2.5,1,1488.6541225403303,877.8466078463234,875.3599002060208,945.4866229297762,875.3599002176729
25,55,5,15,3.025,2.75,2.5,1,1471.1662273343009,856.2186037887902,849.6307914566593,939.9299158414892,849.6307914656446
